title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
Software Engineer,070624501000,INR,26 Days Ago,grey,ValGenesis,False,"MS SQL,IIS,jQuery,LDAP,XML,SSRS,Consulting,Javascript",2-4 Yrs,Not disclosed,Chennai,3220664,/job-listings-software-engineer-valgenesis-chennai-2-to-4-years-070624501000,valgenesis-jobs-careers-105345,"Experience in Javascript,JQuery,AngularJS . Good knowledge of Web Services,Web API,WCF,LINQ,IIS 0+ . <br><br>Knowledge / Experience in SSO integration using LDAP,ADFS,OKTA,PING . <br><br>Knowledge / Experience in HTML5,XML,OOXML,XAML,WPF,CSS,Bootstrap . <br><br>Knowledge / Experience in XSS,SSL,TLS,OWASP standards .",False,2539608,0,1717757211000,crawled,1
Software Engineer,060624501641,INR,27 Days Ago,grey,Vendasta,False,"Social media marketing,Health insurance,Career development,Provident fund,Coding,Test cases,digital advertising,Technical support",1-3 Yrs,Not disclosed,Chennai,123486861,/job-listings-software-engineer-vendasta-chennai-1-to-3-years-060624501641,vendasta-jobs-careers-123486861," . 5+ years of Java programming experience . Vue.js,SQL,JavaScript & API development experience are strongly desired . CS Degree or Relevant experience building great software products . .",False,6600903,0,1717676129000,crawled,1
Software Engineer,060524501862,INR,30+ Days Ago,grey,Trimble Applanix,False,"Computer science,Cloud computing,Supply chain management,Project management,Agile,Scrum,JIRA,Analytics",3-6 Yrs,Not disclosed,Chennai,123774572,/job-listings-software-engineer-applanix-chennai-3-to-6-years-060524501862,trimble-applanix-jobs-careers-123774572,"Your comprehensive experience and marketable skills will be crucial in driving the success of our mobile app development projects<br><br>Qualifications:  . Bachelors or Masters degree in Computer Science,Software Engineering,or related field<br><br>Preferred Qualifications:  . <br><br> . Optimize app performance and user experience,addressing bottlenecks and issues",False,10158642,0,1715000715000,crawled,1
Software Engineer,060524501812,INR,30+ Days Ago,grey,Trimble Applanix,False,"Computer science,Cloud computing,Supply chain management,Backend,XML,JSON,JIRA,Analytics",3-6 Yrs,Not disclosed,Chennai,123774572,/job-listings-software-engineer-applanix-chennai-3-to-6-years-060524501812,trimble-applanix-jobs-careers-123774572,"Your comprehensive experience and marketable skills will be crucial in driving the success of our mobile app development projects<br><br> Bachelors or Masters degree in Computer Science,Software Engineering,or a related field<br><br>Experience with Git / GitHub and familiarity with continuous integration / continuous deployment (CI / CD) processes",False,10158642,0,1715000711000,crawled,1
Software Engineer,060524500479,INR,30+ Days Ago,grey,Trimble,False,"Cloud computing,Supply chain management,Project management,Agile,Scrum,JIRA,Analytics,Android",3-6 Yrs,Not disclosed,Chennai,1695334,/job-listings-software-engineer-trimble-information-technologies-india-pvt-ltd-chennai-3-to-6-years-060524500479,trimble-jobs-careers-4215,"Your comprehensive experience and marketable skills will be crucial in driving the success of our mobile app development projects . <br><br>Qualifications :  . Bachelors or Masters degree in Computer Science,Software Engineering,or related field<br><br>Preferred Qualifications:  . <br><br> . Optimize app performance and user experience,addressing bottlenecks and issues",False,250352,0,1714993461000,crawled,1
Software Engineer,060524500478,INR,30+ Days Ago,grey,Trimble,False,"Cloud computing,Supply chain management,Backend,XML,JSON,JIRA,Analytics,Android",3-6 Yrs,Not disclosed,Chennai,1695334,/job-listings-software-engineer-trimble-information-technologies-india-pvt-ltd-chennai-3-to-6-years-060524500478,trimble-jobs-careers-4215,"Your comprehensive experience and marketable skills will be crucial in driving the success of our mobile app development projects<br><br>Qualifications:  . Bachelors or Masters degree in Computer Science,Software Engineering,or a related field<br><br>Experience with Git / GitHub and familiarity with continuous integration / continuous deployment (CI / CD) processes",False,250352,0,1714993461000,crawled,1
Software Engineer,030424500786,INR,30+ Days Ago,grey,Kaleris,False,"Supply chain,Software design,Front end,Version control,GIT,Data structures,HTML,JSON",2-5 Yrs,Not disclosed,Chennai,123696485,/job-listings-software-engineer-kaleris-chennai-2-to-5-years-030424500786,kaleris-jobs-careers-123696485,"Requirements . Bachelors degree in Computer Science,Engineering,or a related field<br><br> 2+ years of professional software development experience with a focus on UI and Java technologies<br><br>Experience with RESTful APIs,JSON,and web services",False,8391141,0,1712141450000,crawled,1
Software Engineer,010424500722,INR,30+ Days Ago,grey,Trimble Applanix,False,"Product management,System testing,C++,MS SQL,Coding,Analytical,MySQL,Javascript",3-5 Yrs,Not disclosed,Chennai,123774572,/job-listings-software-engineer-applanix-chennai-3-to-5-years-010424500722,trimble-applanix-jobs-careers-123774572,"<div> <ul> <li> <span> Trimble is looking for a Software Engineer for their Core Product Development team in Chennai. In this role, you will be involved in Development using Microsoft Technologies. </span> </li> </ul> <div> </div> <div> <b> Key Responsibilities </b> </div> <ul> <li> <div> <span> You participate in the complete product development cycle starting from analysis, architecture, design, coding, unit integration and system testing of software </span> </div> </li> <li> <div> <span> You provide ongoing sustaining support to the product, addressing end to end feature enhancements. </span> </div> </li> <li> <div> <span> You review and work with others (Product Management, Technical Architects, Development Engineers, Software Development Manager) to confirm and track feature requirements through to delivery. </span> </div> </li> <li> <div> <span> You are a member of an agile development team and participate in the planning and execution of work items.  </span> </div> </li> <li> <div> <span> You communicate about the work you are doing and the obstacles you encounter.  </span> </div> </li> <li> <div> <span> You report to the Software Development Manager </span> </div> </li> </ul> <div> </div> <div> <b> Skills Experience Required: </b> </div> <ul> <li> <div> <span> 3-5 years of Software Development experience using Microsoft Technologies. </span> </div> </li> <li> <div> <span> Strong coding and programming skills in C++, C#.Net </span> </div> </li> <li> <div> <span> Strong MySQL/MS SQL and MongoDB knowledge </span> </div> </li> <li> <div> <span> Experience in Javascript UI Frameworks (Angular/React) is a plus </span> </div> </li> <li> <div> <span> Knowledge of MFC is a plus </span> </div> </li> </ul> <div> </div> <div> <b> Other Requirements </b> </div> <ul> <li> <div> <span> Passion and willingness to learn new technologies. </span> </div> </li> <li> <div> <span> Strong analytical and problem solving skills </span> </div> </li> <li> <div> <span> Self-starter, Ability to work well in a small team with good communication skills. </span> </div> </li> <li> <div> <span> You are a strong team player but are able to work independently </span> </div> </li> <li> <div> <span> You are dedicated to delivering high quality and performant solutions  </span> </div> </li> <li> <div> <span> You are eager to learn new things, you take ownership and want to get things done </span> </div> </li> </ul> </div>",False,10158642,0,1711966024000,crawled,1
Software Engineer,010324500905,INR,30+ Days Ago,grey,Quickplay Media,False,"System testing,NoSQL,Software development,Consulting,Cloud,Programming,Software development life cycle,System design",4-9 Yrs,Not disclosed,Chennai,5772652,/job-listings-software-engineer-firstlight-ai-chennai-4-to-9-years-010324500905,quickplay-media-jobs-careers-5772652," . Quickplay Media staff reports into offices in a hybrid capacity (i.e partially at home,and partially at the office based on role / team needs) leveraging safety protocols aligned with local public health guidelines as they relate to COVID-. About You . 4+ years of software development experience using Golang programming language",False,6756897,0,1709295166000,crawled,1
Software Engineer,310124501993,INR,30+ Days Ago,grey,Goireland,False,"Software design,NoSQL,Linux,Project management,Postgresql,Analytical,MySQL,MongoDB",1-3 Yrs,Not disclosed,Chennai,124046726,/job-listings-software-engineer-goireland-chennai-1-to-3-years-310124501993,goireland-jobs-careers-124046726,"Proven experience as a Senior Software Engineer . Extensive experience in software development,scripting,and project management . <br><br>Experience using system monitoring tools and automated testing frameworks . .",False,4546954,0,1706704347000,crawled,1
Software Engineer,260324501536,INR,30+ Days Ago,grey,Kaleris,False,"Supply chain,Software design,Backend,Integration testing,Flex,Agile,Application development,Medical insurance",2-4 Yrs,Not disclosed,Chennai,123696485,/job-listings-software-engineer-kaleris-chennai-2-to-4-years-260324501536,kaleris-jobs-careers-123696485,"Expert knowledge of application development using Java . Strong knowledge of and experience with object-oriented methodologies,enterprise application architectures and design patterns,use of unit testing frameworks . <br><br>Required - strong knowledge of and experience in . <br><br>Experience with Git version control . .",False,8391141,0,1711456966000,crawled,1
Software Engineer,240524500924,INR,30+ Days Ago,grey,Infinite Computer Solutions India Pvt. Ltd.,False,"System testing,MS SQL,Coding,Application development framework,Automation tools,Test planning,Unit testing,Oracle",2-4 Yrs,Not disclosed,Chennai,1613248,/job-listings-software-engineer-infinite-computer-solutions-india-pvt-ltd-chennai-2-to-4-years-240524500924,infinite-jobs-careers-19869,"<ul> <li> <span> <span> <span> <span> ADB developer provides development and administration support for analytics data services solutions in different environments, including TimeXtender, Azure Analysis Services, Azure Data Lake Gen 2, and MS SQL Server. </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Design and develop enhancements using exit-point based architecture within loan the origination/servicing system </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Designing and developing enhancements using exit-point based architecture within loan origination/servicing system </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Design and implement custom business applications using Oracle Application Development framework </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Produce, present and validate AS-IS and TO-BE landscape models for technical approval showing migration path </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Produce and validate solution design documentation for projects ensuring a consistent quality approach is maintained </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Input into the Technical Environment Plans (TEP) for projects </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Work directly with business users in all aspects of design and development </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Produce code that meets quality, coding and performance standards according to local IT guidelines and policies including Security, auditing and SOX requirements </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Ensure technical & supporting documentation is written to company standards </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Undertake Unit testing making full utilisation of automation tools available and working with the system test team to ensure tests are integrated as part of the overall test plan </span> </span> </span> </span> </li> </ul>",False,675406,0,1716551804000,crawled,1
Software Engineer,220424500603,INR,30+ Days Ago,grey,Trimble Applanix,False,"Backend,Automation,Postgresql,MySQL,Integration testing,Cloud,Agile,Application development",3-5 Yrs,Not disclosed,Chennai,123774572,/job-listings-software-engineer-applanix-chennai-3-to-5-years-220424500603,trimble-applanix-jobs-careers-123774572,"<div> <ul> <li> <div> <span> Challenging and interesting work in a global and innovative environment </span> </div> </li> <li> <div> <span> Possibility to be in a front row in building cutting edge solutions that will be the backbone of the future </span> </div> </li> <li> <div> <span> Excellent working environment with great team spirit </span> </div> </li> <li> <div> <span> State of the art tools </span> </div> </li> </ul> <div> </div> <div> <b> Your responsibilities will include: </b> </div> <ul> <li> <div> <span> Being part in defining, building and maintaining globally used cloud solutions </span> </div> </li> <li> <div> <span> Active participation in team responsibilities and process development in globally distributed organization </span> </div> </li> </ul> <div> </div> <div> <b> What we expect from you: </b> </div> <ul> <li> <div> <span> Academic Qualification: BE / B.Tech / ME / M.Tech in Computer Science or IT with 60% and above </span> </div> </li> <li> <div> <span> 3 to 5 years of experience in </span> </div> </li> <li> <div> <span> Cloud based software development in globally distributed organization </span> </div> </li> <li> <div> <span> SAAS development </span> </div> </li> <li> <div> <span> Experience in any one programming language (e.g. Java, Python) </span> </div> </li> <li> <div> <span> Knowledge of relational databases (e.g. PostgreSQL, MySQL) and NoSQL databases (e.g. Dynamo, MongoDB, ElasticSearch) </span> </div> </li> <li> <div> <span> In-depth understanding of Object Oriented Design and development </span> </div> </li> <li> <div> <span> Experience in unit tests and Integration testing </span> </div> </li> <li> <div> <span> Experience in continuous integration and deployment tools such Jenkins and Bamboo </span> </div> </li> <li> <div> <span> Experience in designing and implementing solutions for reuse </span> </div> </li> <li> <div> <span> Fluent written and spoken English </span> </div> </li> <li> <div> <span> Excellent teamwork skills but also being able to work independently </span> </div> </li> <li> <div> <span> Mentor juniors and take ownership of features </span> </div> </li> <li> <div> <span> Initiative by nature and willingness to work with cross located teams, occasionally also at irregular hours </span> </div> </li> <li> <div> <span> Enthusiasm for keeping up to date with latest technologies </span> </div> </li> </ul> <div> </div> <div> <b> We also appreciate </b> </div> <ul> <li> <div> <span> Experience in microservices development </span> </div> </li> <li> <div> <span> Experience with cloud automation scripts (Ansible, CloudFormation, etc) and Infrastructure as code development. </span> </div> </li> <li> <div> <span> Experience in serverless application development </span> </div> </li> </ul> </div>",False,10158642,0,1713779497000,crawled,1
Software Engineer,210224500909,INR,30+ Days Ago,grey,Kaleris,False,"Supply chain,NoSQL,Coding,Customer support,Asset management,Medical insurance,Open source,Software solutions",8-13 Yrs,Not disclosed,Chennai,123696485,/job-listings-software-engineer-kaleris-chennai-8-to-13-years-210224500909,kaleris-jobs-careers-123696485,"Proficient in API development,including knowledge of Restful frameworks and JSON. Benefits Compensation <br><br> . 8+ years of working experience in full-stack development within a .NET cloud environment,specifically AWS<br><br>Solid experience with SQL Server and NoSQL databases",False,8391141,0,1708514606000,crawled,1
Software Engineer,180624502368,INR,15 Days Ago,grey,Xoom,False,"Unix,Front end,Db2,MySQL,Data structures,Perl,Oracle,Distribution system",2-4 Yrs,Not disclosed,Chennai,123483045,/job-listings-software-engineer-xoom-inc-chennai-2-to-4-years-180624502368,xoom-jobs-careers-123483045,"<br /> <div> <div> <ul> <li> <div> <span> <span> Designing and developing high-volume, low-latency applications for mission-critical systems and delivering high-availability and performance  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Contributing  </span> <span> in  </span> <span> all phases of the software development lifecycle  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Writing well designed, testable, efficient code  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Interact with other teams across the system software stack to clearly communicate and express your requirements and design  </span> </span> <span> </span> </div> </li> </ul> </div> <div> <div> <span> <span> </span> </span> <span> </span> </div> </div> <div> <div> <b> What you need to bring:  </b> </div> </div> <div> <ul> <li> <div> <span> <span> 2+ years of experience developing software, primarily with Java/J2EE technologies  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Deep understanding of and extensive experience applying advanced object-oriented design and development principles  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Perform high-quality software analysis, design, development, testing and maintenance for the PayPal core technology platform  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Solid CS fundamentals  </span> <span> is  </span> <span> </span> <span> a must  </span> <span> . (Data structures, Algorithms, OS, Databases).  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Technologically savvy with excellent communication and technical skills.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Knowledge on RESTful APIs & Fundamentals of Web.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Very strong  </span> <span> analytical and  </span> <span> problem solving  </span> <span> skills  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Can-do attitude while solving difficult problems spanning across multiple teams  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Focus on automation, and test-driven development  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Ability to work with teams in remote locations to complete assigned tasks.  </span> </span> <span> </span> </div> </li> </ul> </div> </div> <div> <div> <ul> <li> <div> <span> <span> Ability to create test plans, test cases and track resolution of software defects.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Able to evangelize innovations, through prototyping or other means and typically finds solutions to the most challenging framework level bugs and issues.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Passionate  </span> <span> about developing  </span> <span> frameworks,  </span> <span> reusable  </span> <span> code,  </span> <span> </span> <span> wants  </span> <span> to make a difference.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Self-motivated and fully committed dynamic individual with ability to adapt and adjust to fast-paced environment  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience with Source-code control systems.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience developing data-driven applications using an industry standard RDBMS (Oracle, DB2, SQL Server, MySQL, etc.), including strong data architecture and SQL development skills  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience with unit testing  </span> </span> </div> </li> <li> <div> <span> <span> Experience using industry standard software development tools (IDE / Version Control / Continuous Integration)  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience with Agile Software Development Experience with load and performance testing best practices.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience working in Agile/Scrum environments.  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Experience in Unix based development environment (Unix, Shell, Perl, Python) is a plus  </span> </span> <span> </span> </div> </li> <li> <div> <span> <span> Expertise  </span> <span> in online payments and related domains is a plus  </span> </span> </div> </li> </ul> </div> </div>",False,6613785,0,1718714736000,crawled,1
Software Engineer,110624502143,INR,22 Days Ago,grey,Infinite Computer Solutions India Pvt. Ltd.,False,"Production support,Quantitative research,Software development life cycle,Development Lead,product life cycle,Pega,Application software,Usability testing",2-4 Yrs,Not disclosed,Chennai,1613248,/job-listings-software-engineer-infinite-computer-solutions-india-pvt-ltd-chennai-2-to-4-years-110624502143,infinite-jobs-careers-19869,"<div> <ul> <li> <span> <span> Guide delivery teams based on project needs </span> </span> </li> <li> <span> <span> Ensure the delivery chain executes smoothly </span> </span> </li> <li> <span> <span> Ensure construction of software adheres to the handbooks and best practices </span> </span> </li> <li> <span> <span> Drive and analyse client and end-user feedback to discover opportunities to improve the overall user experience throughout the design process and product lifecycle </span> </span> </li> <li> <span> <span> Work directly with client stakeholders and end-users to design end-to-end experiences using participatory and iterative design techniques including observational studies, user interviews, usability testing, and other forms of qualitative and quantitative research to uncover insights, learn about user behaviour and verify design concepts </span> </span> </li> <li> <span> <span> Execute full software development life cycle right from requirement gathering till production support </span> </span> </li> <li> <span> <span> Design, develop, implement and maintain BPM/CRM application software using PEGA platform </span> </span> </li> <li> <span> <span> Lead development team and coordinate with developers at different delivery centres across the globe </span> </span> </li> <li> <span> <span> Verify all functional and technical requirements are covered in completed technical designs and build </span> </span> </li> <li> <span> <span> Work with users/servicing team to build a solution that improves servicing capability and productivity </span> </span> </li> </ul> </div>",False,675406,0,1718111347000,crawled,1
Software Engineer,090424500974,INR,30+ Days Ago,grey,Kaleris,False,"Supply chain,MS SQL,Database design,Web development,JSON,Stored procedures,Asset management,Medical insurance",5-8 Yrs,Not disclosed,Chennai,123696485,/job-listings-software-engineer-kaleris-chennai-5-to-8-years-090424500974,kaleris-jobs-careers-123696485," . Monitor the everyday activities of the system and provide required support<br><br>Requirements . :  . At least 5 years of experience of web development experience along with a BE / B Tech or MCA qualification . Strong experience in .NET,C#,MVC framework,.NET web APIs . .",False,8391141,0,1712664362000,crawled,1
Software Engineer:,080917501791,INR,30+ Days Ago,grey,RAP Technologies,False,"Object oriented design,C++,Email,C,code,cad,Data structures,developing",3-5 Yrs,Not disclosed,"Chennai, Pondicherry, Coimbatore",3676932,/job-listings-software-engineer-rap-technologies-p-ltd-pondicherry-chennai-coimbatore-3-to-5-years-080917501791,rap-technologies-jobs-careers-3676932,"NET technologies Experience with working on code enhancements within a large,complex software system Experience in CAD Customization or CAD knowledge in 2D and 3D Job Location is Pondicherry office or work from home (Chennai or Coimbatore) Reporting: Senior software engineer Salary: As per industry standard Academic Qualification: B E (minimum)<br><br>Minimum 3-5 years of relevant,strong C#/ C++/",False,4802577,0,1563951324000,crawled,1
Software Engineer,080424500404,INR,30+ Days Ago,grey,Mr Cooper,False,"Graphics,development testing,Design development,EDI,Device drivers,Information technology,Technology,Drives",1-5 Yrs,Not disclosed,Chennai,4034230,/job-listings-software-engineer-mr-cooper-chennai-1-to-5-years-080424500404,mr-cooper-jobs-careers-4034230," . Requirement Analysis: Collaborate with stakeholders,including product managers,business analysts,and end-users,to gather and analyze requirements for software projects",False,4661631,0,1712575961000,crawled,1
Software Engineer - Database,070624500993,INR,26 Days Ago,grey,ValGenesis,False,"Performance tuning,MS SQL,Data migration,Enterprise applications,Postgresql,SSRS,Consulting,Stored procedures",2-5 Yrs,Not disclosed,Chennai,3220664,/job-listings-software-engineer-database-valgenesis-chennai-2-to-5-years-070624500993,valgenesis-jobs-careers-105345," . 2 - 5 years of hands-on experience in the IT industry,with a focus on C# ASP.NET,MS SQL web application development<br><br> . Proficient in SQL,MS SQL Server,SSRS,and SSIS<br><br>Leverage experience with ETL tools such as ADF and SSIS to facilitate seamless data migration",False,2539608,0,1717757210000,crawled,1
Software Engineer,070218500765,INR,30+ Days Ago,grey,Apropos Technologies,False,"c#,server,bca,software,WPF,ASP.Net MVC,SQL,jQuery",3-6 Yrs,Not disclosed,Chennai,2251704,/job-listings-software-engineer-apropos-technologies-chennai-3-to-6-years-070218500765,apropos-technologies-jobs-careers-1525398,"Compensation: Best in the industry with bonus component . Education: UG - BTech / BE - Computers,BCA PG - Any PG Course - Any Specialization,Post Graduation Not Required. Industry Type: IT- Software/ Software Services . Role: Software Engineer . Functional Area: E- Commerce,Internet Technologies . <br><br>Sr. Software Engineer (.NET) Experience: 3 - 6 Years.",False,1713766,0,1563951364000,crawled,1
Software Engineer,060624501256,INR,27 Days Ago,grey,Logitech G,False,"Software design,CSS,github,GIT,Javascript,Data structures,Product design,test driven development",3-4 Yrs,Not disclosed,Chennai,6124698,/job-listings-software-engineer-logitech-g-chennai-3-to-4-years-060624501256,logitech-g-jobs-careers-6124698," . 3+ years of strong software development experience in JavaScript / Typescript,React.js,HTML5 and CSS / SCSS<br><br>Experience with NextJs,Node.js,Express.js and test driven development is a big plus",False,5525620,0,1717673846000,crawled,1
Software Engineer,050224500633,INR,30+ Days Ago,grey,Multicoreware,False,"RTOS,Embedded C,C++,Version control,SOC,Machine learning,MATLAB,SPI",4-9 Yrs,Not disclosed,Chennai,2034092,/job-listings-software-engineer-multicoreware-chennai-4-to-9-years-050224500633,multicoreware-jobs-careers-2034092,"Must have Hands-on experience with Embedded C,C / C++ . Design,Development,Testing,and Memory Configuration of real-time RADAR algorithms in SoC . <br><br>Minimum > 4 years experience in RADAR algorithm development <br><br>Experience in porting radar processing algorithms from PC / Matlab to DSP platforms . .",False,1528010,0,1707133744000,crawled,1
Software Engineer (React),310124501406,INR,30+ Days Ago,grey,Learnship Globalenglish,False,"Web technologies,Coding,html5,Agile development,Manager Technology,Application development,Medical insurance,Unit testing",3-6 Yrs,Not disclosed,Chennai,123601773,/job-listings-software-engineer-react-learnship-globalenglish-chennai-3-to-6-years-310124501406,learnship-globalenglish-jobs-careers-123601773,"Experience in developing web applications using HTML5,CSS3 and Material UI<br><br> . Review the code of your peers,aiming to help the team to produce better software and teach colleagues essential good practices of programming<br><br>Experience developing and consuming RESTful API<br><br>Experience working in Graph QL is a plus<br><br>Experience with agile development and CI / CD",False,8064689,0,1706699559000,crawled,1
Software Engineer,301123500438,INR,30+ Days Ago,grey,Adyog,False,"Computer science,Artificial Intelligence,Django,MySQL,Production,Advocate,Mathematics,AWS",1-4 Yrs,Not disclosed,Chennai,4727988,/job-listings-software-engineer-adyog-software-solutions-private-limited-chennai-1-to-4-years-301123500438,adyog-jobs-careers-4727988,"<div> Software Engineer Translate business problems into engineering solutions to unlock the potential of artificial intelligence.  <p> You have a degree in computer science, mathematics, physics, engineering and a passion for producing high-quality code. You ll also: </p> <ul> <li> have experience using tools like Python, Kedro, AWS, Azure, Databricks, Docker, Kubernetes, Django, Flask, and MySQL / Postgres </li> </ul> <ul> <li> advocate using the right tech for the right task you ll be up to date with the latest technologies and ensure we make the relevant changes when needed </li> </ul> <ul> <li> believe in iterative change, enjoy experimenting with new approaches, as well as learning and improving to move forward faster </li> </ul> <ul> <li> be highly collaborative, capable of putting aside your own agenda and listening and learning from colleagues </li> </ul> <ul> <li> have natural enthusiasm and enjoy sharing your passion with others </li> </ul> </div>",False,6078749,0,1701341439000,crawled,1
Software Engineer,291220501032,INR,30+ Days Ago,grey,Statlight,False,"Computer science,Automation,Backend,UML,Coding,Machine learning,Agile,Entity framework",2-7 Yrs,Not disclosed,Chennai,2252134,/job-listings-software-engineer-statlight-software-solutions-chennai-2-to-7-years-291220501032,statlight-jobs-careers-2252134,"<p> <b> </b>   </p> <div> </div> <div> </div> <div> <div> Designation: Software Engineer  <p>   </p> <div> <p> <b> What you will be doing: </b> </p> <ul> <li> Design, code, test, debug, and implement multi-tier web applications.  </li> <li> Work in an Agile software development environment.  </li> <li> Work with the QA team to prevent bugs in released code.  </li> <li> Support production systems, analyze problems, and configure systems within the distributed computing environment; release patches and fixes as necessary. </li> </ul> <p> Skills & Requirements: </p> <ul> <li> 2+ yrs of solid C# & ASP.NET experience. </li> <li> 2+ yrs of experience. </li> <li> 2+ yrs of SQL Server development experience (including ADO.NET and Entity Framework). </li> <li> Experience with developing Webservices, Middle tier and GUI components for web applications. </li> <li> Hands on experience in and knowledge of WCF. </li> <li> Structured approach to design and development of OO applications as well as hands on experience with Use Case and UML.  </li> <li> Experience with working under scrum / agile methodologies. </li> <li> Strong communication, interpersonal, and collaboration skills. </li> <li> Demonstrated trait as a self-starter and desire to change designs for the better. </li> </ul> </div> </div> </div> <div> </div>",False,1714128,0,1609259995000,crawled,1
Software Engineer (.NET),290515500402,INR,30+ Days Ago,grey,Ravsoft Solutions,False,"Software Engineer (.NET),.net,software engineering,software",2-4 Yrs,Not disclosed,Chennai,1882050,/job-listings-software-engineer-net-ravsoft-solutions-india-p-ltd-chennai-2-to-4-years-290515500402,ravsoft-solutions-jobs-careers-679045,Must have excellent problem solving skills<br><br>Very good hands-on experience in OOPS Concepts is required. Hands-on development experience in VB.NET or C#.NET is required<br><br>Very good hands-on experience in MS SQL Server 2000 / 2005 is required<br><br>Writing requirement and design specifications<br><br> Development experience in Crystal Report is desirable,False,4622813,0,1432878426000,crawled,1
Software Engineer,260918500071,INR,30+ Days Ago,grey,PMS Information Systems,False,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML",1-3 Yrs,Not disclosed,Chennai,1963524,/job-listings-software-engineer-pms-information-systems-chennai-1-to-3-years-260918500071,pms-information-systems-jobs-careers-1963524,"Software Engineer RPG ILE Developer 1- 3 years of experience. Expertise in IBM i (AS/ 400) ,  DB2 concepts,  RPG/ 400 and RPG ILE development processes.

Work location is at chennai.",False,204872,0,1537965961000,crawled,1
Software Engineer,221123501764,INR,30+ Days Ago,grey,Global Pharma Tek,False,"RTOS,Embedded C,C++,Communication protocols,USB,Ethernet,RS485,JIRA",4-8 Yrs,Not disclosed,Chennai,4871502,/job-listings-software-engineer-global-pharma-tek-chennai-4-to-8-years-221123501764,global-pharma-tek-jobs-careers-1856084,"<div> <div> <ul> <li> Good in  <b> Embedded C Knowledge on C++ RTOS </b> </li> <li> Experience Communication protocols - RS485, Ethernet, I2C, SPI, USB  <b> Motor control experience &  </b> <b> Robotic experience </b> </li> <li> Experience in Issue tracking systems such as Phabricator, Redmine, and/or Jira </li> </ul> </div> </div>",False,1012164,0,1700658268000,crawled,1
Software Engineer,220623500057,INR,30+ Days Ago,grey,Kaleris,False,"Supply chain,Automation,Coding,MySQL,Consulting,Agile,Data structures,Test cases",3-5 Yrs,Not disclosed,Chennai,123696485,/job-listings-software-engineer-kaleris-chennai-3-to-5-years-220623500057,kaleris-jobs-careers-123696485,"Bachelor s Degree in Computer Science or Master s Degree in Computer Science . 3-5 years of professional experience in software development using Dot net [ .NET],C# React . <br><br>Submit major elements of new design for review by other team members prior to implementation . Debug elements of the software as required to maintain software quality of legacy and new code development .",False,8391141,0,1687416582000,crawled,1
Software Engineer,220124502126,INR,30+ Days Ago,grey,Trimble Applanix,False,"Interpersonal skills,Manager Quality Assurance,Publishing,Architecture,Coding,Agile development,Team building,Android",1-3 Yrs,Not disclosed,Chennai,123774572,/job-listings-software-engineer-applanix-chennai-1-to-3-years-220124502126,trimble-applanix-jobs-careers-123774572," . Bachelors or Masters degree in Computer Science,or a related field<br><br> . What Skills Experience You Should Bring <br><br>Proven experience in software development and architecture,with a strong focus on Kotlin<br><br>Experience publishing apps to the mobile app stores . .",False,10158642,0,1705927826000,crawled,1
