title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
DevOps Track Sr.Engineer,160524502160,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Application deployment,Software installation,Compliance,Configuration management,devops,Automation tools,Server configuration,Troubleshooting",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502160,hexaware-technologies-jobs-careers-9815,"<p> <u> </u>   </p> <p> </p> <p> </p> <ul> <li> Collaborate with stakeholders to identify automation opportunities and requirements for infrastructure provisioning, configuration management, and application deployment. </li> <li> Design and implement infrastructure as code (IaC) solutions using Terraform to automate the provisioning and management of cloud resources. </li> <li> Develop and maintain Ansible playbooks for automating configuration management tasks across a diverse range of systems and environments. </li> <li> Utilize Puppet and Chef to automate server configuration, software installation, and deployment processes, ensuring consistency and reliability. </li> <li> Work closely with DevOps and development teams to integrate automation solutions into CI/CD pipelines for seamless application deployment. </li> <li> Develop and maintain comprehensive documentation for automation workflows, configurations, and processes. </li> <li> Conduct regular reviews and audits of automation scripts and configurations to ensure compliance with security and regulatory standards. </li> <li> Troubleshoot and resolve automation-related issues, collaborating with relevant teams to implement timely solutions. </li> <li> Stay up-to-date with the latest trends and advancements in automation technologies and best practices, recommending improvements or enhancements as needed. </li> <li> Provide technical guidance and support to team members on automation tools and methodologies. </li> </ul> <p> </p>",False,12466,0,1715862051000,crawled,1
DevOps Track Sr.Engineer,160524502145,INR,30+ Days Ago,grey,Hexaware Technologies,False,"continuous integration,github,SQL database,devops,Disaster recovery,Automation tools,data governance,power bi",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502145,hexaware-technologies-jobs-careers-9815,The ideal candidate will have a strong understanding of DevOps principles and experience working with Azure services like Azure SQL Database (Enterprise Edition) and Power BI Pro,False,12466,0,1715862050000,crawled,1
DevOps Track Sr.Engineer,160524502088,INR,30+ Days Ago,grey,Hexaware Technologies,False,"devops,Cloud,Testing,Software testing",7-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-8-years-160524502088,hexaware-technologies-jobs-careers-9815,o . Proficient in requirements analysis <br><br>Showing a high level of technical excellence that will drive new ideas and deliver outstanding (and well-tested) output. o . 5+ Years of strong experience in delivering Azure Devops - CI / CD <br><br>Experience working with Azure native services. o . Strong learnability on new tool for grasping the nuances. .,False,12466,0,1715862045000,crawled,1
DevOps Track Sr.Engineer,160524502084,INR,30+ Days Ago,grey,Hexaware Technologies,False,"Maven,Drupal,XML,Javascript,CMS,Agile,JSON,Selenium",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-160524502084,hexaware-technologies-jobs-careers-9815,Expertise and understanding of end-to-end DevOps tools and processes . Eloqua . Drupal . Bachelors degree in Computer Science / Information Technology . <br><br>Experience in leading DevOps resources . <br><br>Experience integrating 3rd party source code and / or libraries . <br><br>Experience consuming and developing XML and JSON web services . .,False,12466,0,1715862045000,crawled,1
DevOps Engineer (PIM),070624501481,INR,30+ Days Ago,grey,Assa Abloy Entrance Systems,False,"devops,Pim",5-6 Yrs,Not disclosed,Chennai,5460700,/job-listings-devops-engineer-pim-assa-abloy-entrance-systems-chennai-5-to-6-years-070624501481,assa-abloy-entrance-systems-jobs-careers-5460700,Collecting and reviewing customers feedback to enhance user experience,False,4567324,0,1717759940000,crawled,1
AWS Devops Architect,030624503551,INR,30+ Days Ago,grey,Essenware,False,"Automation,SAP,Architecture,Linux,Coding,Windows,Oracle,microsoft",8-10 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-aws-devops-architect-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-10-years-030624503551,essenware-jobs-careers-6042484, . AWS Solutions Architect / DevOps/SysOps Certified<br><br> . 4+ years on any Cloud Platform (AWS preferred)<br><br> . Should be able independently implement different deployment patterns<br><br> . Should be able independently develop Infrastructure automation using . <br><br>Preferred Qualifications,False,8785973,0,1717419375000,crawled,1
DevOps Track Sr.Engineer,030624501734,INR,30+ Days Ago,grey,Hexaware Technologies,False,"GIT,Version control,Powershell,devops,PAAS,Control system,Deployment,UAT",4-8 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1369460,/job-listings-devops-track-sr-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-030624501734,hexaware-technologies-jobs-careers-9815,"Hands on experience . to create . CI / CD pipelines and . configure . repos in Azure DevOps<br><br>Experience to building CI / CD pipelines using Azure DevOps . <br><br>Experience in any version control system / Source code management tools- Git,GitHub,Bitbucket,Azure Repos<br><br>Experience . to write . IAC code using Terraform/ ARM templates. .",False,12466,0,1717418024000,crawled,1
Azure DevOps Engineer,310524500766,INR,30+ Days Ago,grey,Siemens,False,"Automation,Networking,XML,Configuration management,Consulting,Debugging,Network security,Troubleshooting",3-7 Yrs,Not disclosed,Chennai,1496708,/job-listings-azure-devops-engineer-siemens-limited-chennai-3-to-7-years-310524500766,siemens-jobs-careers-775,"<ul> <li> <span> We are lookingfor: </span> <span> </span> <span> Azure DevOps Engineer Profiles </span> <span> </span> <span> (this profile can have people moreoriented to Administration or Development):  </span> <span> </span> </li> <li> <span> Familiaritywith core Azure services such as Azure Virtual Machines, Azure Storage, Azure Networking,Azure SQL Database, Azure Kubernetes Service (AKS), and Azure Functions. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Understandingof Azure Resource Manager (ARM) and its templates YAML. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Understandingof microservices approach with hands-on Logic Apps, Cosmos DB, Azure PrivateEnd Points, Azure Data Factory, Azure Storage, Azure App Services, AzureService Bus, Application Insights, Event Grid, Azure Key Vault, API ManagementServices, PowerApps, PowerBI, Flows. </span> </li> </ul> <p> <span> <span> <span> </span> </span> </span> <span> <strong> Infrastructureas Code (IaC) Tools: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Proficiencyin IaC tools such as Terraform, Azure Resource Manager (ARM) templates, andBicep. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Knowledgeof how to write, test, and deploy IaC scripts using these tools. </span> </li> </ul> <p> <span> <strong> Scriptingand Automation: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Experiencewith scripting languages like PowerShell and Azure CLI for automation andmanagement of Azure resources. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Knowledgeof YAML and JSON for writing ARM templates and other configuration files. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Abilityto write scripts (eg, Bash, PowerShell) to automate tasks within CI/CDpipelines. </span> </li> </ul> <p> <span> <strong> ConfigurationManagement: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Familiaritywith configuration management tools such as Ansible, Chef, or Puppet, which maybe used in conjunction with IaC. -> Not Mandatory </span> </li> </ul> <p> <span> <strong> VersionControl Systems: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Proficiencyin using version control systems like Git/Azure DevOps for source codemanagement and collaboration. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Understandingof branching strategies and CI/CD pipelines for deploying IaC. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> ContinuousIntegration / Continuous Deployment (CI/CD): </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Experiencein setting up and managing CI/CD pipelines using tools like Azure DevOps orGitHub Actions. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Knowledgeof integrating IaC deployment into CI/CD workflows. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Abilityto build scripts to run Postman collections using Newman. </span> </li> </ul> <p> <span> <strong> Networking Concepts: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Understandingof virtual networks, subnets, network security groups, VPNs, and othernetworking components in Azure. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Abilityto configure and manage network resources using IaC. </span> </li> </ul> <p> <span> <strong> Securityand Compliance: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Knowledgeof Azure security best practices and services such as Azure Security Center,Azure Policy, and role-based access control (RBAC). </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Experiencein implementing security controls and compliance measures using IaC. </span> </li> </ul> <p> <span> <strong> Monitoringand Logging: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Familiaritywith Azure Monitor, Log Analytics, Application Insights for monitoring andlogging Azure resources. </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Abilityto set up alerts and dashboards using these tools and PowerBi dashboards. </span> </li> </ul> <p> <span> <strong> Troubleshootingand Debugging </strong> : </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> Strongtroubleshooting and debugging skills to diagnose and resolve issues with IaCdeployments and Azure resources. </span> </li> </ul> <p> <span> <strong> ProgrammingLanguage skills: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> JSON,XML, C#.NET, PowerShell and Azure CLI, TypeScript </span> </li> </ul> <p> <strong> <span> Use your skillsto move the world forward </span> </strong> </p> <p> <span> <span> <span> </span> </span> </span> <span> <strong> MindSetSkills: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> DevSecOps,Collaboration, Problem-Solving, Proactive, Continuos Improvement Commitment,Time Management </span> </li> <li> <span> <span> <span> </span> </span> </span> <span> Basicexperience in agile, eg SAFE or SCRUM methodology and ITIL. </span> </li> </ul> <p> <span> <strong> Trainings: </strong> </span> </p> <ul> <li> <span> <span> <span> </span> </span> </span> <span> RelevantMicrosoft certifications such Azure DevOps Engineer Expert or pre-requiredcertifications. </span> </li> </ul>",False,40604,0,1717153495000,crawled,1
DevOps Engineer,310323502218,INR,30+ Days Ago,grey,Essenware,False,"Root cause analysis,continuous integration,devops,Deployment,Customer experience,Troubleshooting,Risk management,Continuous improvement",1-4 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-devops-engineer-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-310323502218,essenware-jobs-careers-6042484,Monitoring and measuring customer experience and KPIs . <br><br>Setting up tools and required infrastructure .,False,8785973,0,1680280630000,crawled,1
Release Management - Release Manager (DevOps),230223501611,INR,30+ Days Ago,grey,Olam International,False,"Supply chain,Business process,IT services,Assurance,Process improvement,Active directory,Outsourcing,Business intelligence",12-15 Yrs,Not disclosed,Chennai,5084182,/job-listings-release-management-release-manager-devops-olam-information-services-pvt-ltd-chennai-12-to-15-years-230223501611,olam-international-jobs-careers-68201,"Create solutions that support a DevOps approach for delivery and operations of services . Good hands-on experience on PaaS components and deployment and management of microservices based applications,Azure functions,Service Fabric and Event hubs and so on . Be a go to person for Cloud Architecture for Audit and Assurance",False,30760,0,1677167151000,crawled,1
Azure Devops Engineer,210524502477,INR,30+ Days Ago,grey,Essenware,False,"Automation,VPN,PAAS,devops,DNS,microsoft azure,Cost estimation,Cosmos",3-6 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",123730931,/job-listings-azure-devops-engineer-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-210524502477,essenware-jobs-careers-6042484,Minimum relevant experience with Azure only 6 Years . <br><br>other Cloud experience,False,8785973,0,1716297548000,crawled,1
Devops Consultant,120624004784,INR,30+ Days Ago,grey,Infosys,False,"Docker,Devops,Kubernetes,Jenkins,Maven,BitBucket,GitHub,Ansible",3-8 Yrs,Not disclosed,"Chennai, Bhubaneswar, Thiruvananthapuram",410527,/job-listings-devops-consultant-infosys-bhubaneswar-chennai-thiruvananthapuram-3-to-8-years-120624004784,infosys-jobs-careers-11244,"AWS Preferred) <br><br>Experience in automated implementation / deployment of code in the cloud-based infrastructure <br><br>Experience as DevOps / Build and Release Engineer with maturity to help,define and automate the processes <br><br>Experience in automated implementation / deployment of code in the cloud-based infrastructure",False,13832,0,1718166414553,jp,1
